time,motor1,motor2,motor3
25891,330,366,301
25897,330,365,302
25903,331,364,302
25909,331,363,303
25915,331,362,303
25921,332,362,304
25927,333,360,304
25933,334,358,305
25939,335,356,305
25945,336,354,306
25953,338,353,306
25959,340,351,306
25965,342,349,306
25971,344,347,306
25977,346,345,306
25984,348,343,306
25990,350,341,306
25996,350,339,306
26002,351,338,307
26008,351,337,308
26014,351,336,309
26020,351,334,310
26027,351,333,312
26033,351,331,313
26039,351,331,313
26045,351,331,313
26051,352,330,314
26057,353,328,315
26063,355,326,316
26070,356,324,316
26076,358,322,317
26082,359,321,319
26088,359,321,319
26094,359,320,319
26100,359,320,319
26106,359,320,319
26112,359,319,319
26118,360,319,319
26124,360,319,319
26130,361,318,320
26136,362,316,321
26142,364,313,322
26148,365,311,323
26155,367,308,325
26161,369,307,326
26167,370,305,327
26173,371,302,328
26179,372,300,330
26185,373,298,331
26191,374,296,333
26198,375,294,334
26204,375,292,334
26210,374,291,335
26216,373,291,335
26222,372,292,335
26228,372,292,336
26234,371,292,336
26240,370,291,337
26246,370,290,338
26252,370,289,339
26258,370,288,340
26264,370,287,341
26270,370,285,343
26276,370,285,343
26283,370,285,343
26289,369,286,344
26295,367,287,344
26301,365,289,345
26307,363,290,345
26313,361,292,346
26320,359,293,347
26326,358,293,347
26332,357,293,347
26338,356,293,348
26344,356,293,348
26350,355,293,349
26356,354,294,349
26362,353,294,349
26369,352,295,350
26375,350,296,350
26381,348,298,350
26387,346,300,350
26393,344,301,350
26400,342,302,351
26406,340,302,352
26412,339,302,354
26418,338,302,356
26424,336,302,358
26430,335,302,360
26436,334,302,361
26442,332,302,361
26448,332,303,360
26454,332,306,357
26460,331,310,353
26466,331,314,349
26472,331,318,345
26479,330,321,341
26485,328,323,341
26491,326,325,341
26497,325,327,341
26503,323,329,341
26509,321,331,341
26515,319,333,340
26521,319,336,340
26527,319,337,339
26533,318,339,338
26539,317,341,336
26545,316,344,335
26551,315,347,333
26557,314,350,331
26563,314,352,330
26569,313,354,329
26575,312,356,327
26582,311,359,326
26588,310,361,325
26594,309,364,324
26600,309,366,322
26607,310,369,321
26613,310,370,320
26619,310,372,318
26625,310,374,316
26631,310,376,314
26637,310,378,312
26643,310,380,310
26649,310,382,308
26655,309,384,306
26661,309,385,305
26667,309,387,304
26673,309,389,303
26679,309,391,302
26687,310,393,300
26693,311,391,300
26699,312,389,299
26705,313,387,298
26711,314,385,298
26717,315,385,298
26723,315,385,298
26729,315,385,298
26735,316,386,297
26741,316,387,297
26747,316,388,296
26753,316,389,295
26759,316,390,294
26767,315,392,292
26773,315,392,292
26779,315,393,292
26785,315,394,291
26791,315,394,291
26797,315,395,291
26803,315,396,290
26809,315,396,290
26815,316,395,291
26821,317,393,291
26827,319,391,291
26833,320,389,291
26839,322,387,291
26847,324,385,290
26853,324,385,290
26859,324,385,290
26865,325,385,289
26871,325,385,289
26877,325,385,289
26883,326,384,289
26889,326,384,289
26895,327,383,290
26901,327,382,290
26907,328,380,291
26913,329,378,292
26919,329,377,293
26927,331,375,294
26933,331,374,293
26939,332,374,293
26945,333,373,292
26951,334,372,292
26957,335,372,292
26963,335,371,292
26969,335,370,292
26975,336,369,293
26981,336,369,293
26987,336,368,294
26993,336,368,294
26999,336,367,295
27006,337,367,295
27012,337,367,295
27018,337,366,295
27024,338,366,295
27030,338,366,295
27036,338,365,294
27042,338,365,294
27048,338,365,294
27054,339,364,294
27060,339,363,294
27066,340,363,294
27072,341,362,294
27078,342,361,294
27086,344,361,293
27092,344,361,293
27098,344,361,293
27104,344,361,292
27110,344,361,292
27116,344,361,291
27122,344,361,291
27128,344,361,291
27134,345,360,291
27140,345,360,291
27146,346,359,291
27152,346,359,291
27158,347,358,291
27166,348,357,290
27172,348,357,290
27179,349,357,290
27185,350,356,289
27191,351,356,289
27197,352,356,289
27203,352,356,289
27209,352,356,289
27215,351,355,290
27222,351,355,290
27228,351,354,291
27234,351,353,292
27240,351,352,292
27246,351,352,293
27252,351,352,293
27258,351,352,293
27264,352,351,294
27270,352,351,294
27276,353,350,294
27282,353,349,294
27288,354,348,294
27294,354,348,295
27300,353,347,295
27307,353,347,296
27313,352,346,297
27319,352,346,298
27325,351,345,299
27331,351,345,299
27337,351,345,299
27343,352,344,300
27350,352,342,301
27356,353,340,303
27362,353,338,304
27368,354,336,306
27374,354,335,308
27380,353,333,310
27386,352,332,312
27392,352,330,314
27398,351,329,316
27404,350,327,318
27410,350,326,320
27416,350,324,321
27422,349,323,322
27428,349,322,323
27435,348,321,324
27441,348,320,326
27447,347,319,327
27453,347,319,329
27459,347,317,330
27465,346,315,332
27471,346,314,334
27478,346,312,336
27484,345,310,338
27490,345,308,340
27496,345,308,342
27502,344,309,343
27508,343,309,343
27514,343,310,343
27520,342,310,344
27526,341,311,344
27533,340,311,345
27539,338,309,347
27545,337,308,350
27551,336,306,353
27557,334,305,356
27563,333,303,359
27569,332,302,362
27575,332,302,362
27581,331,302,363
27587,330,300,366
27593,329,298,370
27599,327,297,373
27606,326,295,377
27613,325,294,380
27619,325,295,380
27625,324,295,380
27631,324,295,381
27637,324,295,381
27643,323,295,381
27649,323,295,381
27655,323,295,381
27661,322,296,380
27667,322,299,378
27673,321,301,375
27679,321,304,372
27685,320,307,369
27693,320,309,368
27699,319,309,369
27705,318,309,370
27711,317,309,371
27717,316,309,372
27723,315,310,372
27729,314,310,372
27735,313,310,372
27741,314,311,371
27747,314,312,370
27753,314,313,369
27759,314,314,368
27765,314,315,367
27772,313,316,365
27778,313,317,365
27784,313,318,364
27790,312,318,364
27796,312,319,363
27802,312,320,362
27808,312,321,361
27814,312,322,361
27821,313,323,360
27827,313,324,358
27833,314,326,355
27839,315,328,352
27845,315,330,350
27851,316,332,347
27857,316,334,345
27863,316,334,345
27869,316,335,344
27875,316,336,343
27881,316,337,342
27887,316,338,341
27893,316,339,340
27900,317,340,339
27906,318,341,337
27912,319,342,335
27918,320,343,333
27924,321,344,331
27930,323,345,328
27936,323,346,326
27942,323,346,325
27949,324,347,324
27955,324,349,322
27961,325,351,319
27967,325,353,317
27973,326,355,314
27980,327,357,312
27986,328,359,310
27992,328,360,308
27998,329,361,306
28004,330,363,304
28010,331,364,302
28016,332,365,300
28022,332,367,298
28028,333,368,297
28034,333,368,297
28040,333,368,297
28046,333,368,296
28052,333,368,296
28060,334,369,295
28066,334,370,294
28072,335,371,292
28078,336,372,291
28084,336,374,289
28090,337,375,288
28096,337,376,286
28102,337,376,286
28108,338,375,287
28114,338,374,287
28120,339,373,287
28126,340,372,288
28132,340,371,288
28139,341,371,287
28145,341,371,287
28151,341,372,286
28157,341,373,285
28163,341,373,285
28169,341,373,284
28175,341,373,284
28181,341,373,284
28187,340,372,285
28193,340,371,286
28199,340,370,287
28205,340,369,289
28211,339,367,290
28219,340,366,292
28225,340,365,292
28231,341,364,292
28237,341,363,292
28243,342,362,292
28249,342,362,292
28255,342,361,293
28261,342,360,293
28267,341,359,294
28273,341,359,295
28279,341,358,296
28285,340,357,298
28291,340,356,299
28299,341,355,300
28305,341,354,300
28311,342,353,300
28317,342,353,300
28323,343,352,300
28329,343,351,300
28335,343,351,300
28341,343,350,300
28347,342,350,301
28353,342,349,302
28359,342,347,303
28365,341,346,305
28371,341,345,306
28379,342,344,308
28385,342,343,308
28391,343,342,308
28397,343,341,309
28403,344,340,309
28409,344,339,309
28416,344,338,310
28422,344,338,310
28428,344,337,311
28434,344,336,312
28440,344,335,313
28446,344,334,314
28452,344,333,315
28459,344,332,316
28465,344,332,317
28471,344,332,318
28477,345,331,319
28483,346,330,319
28489,347,329,319
28495,347,328,319
28502,348,327,319
28508,349,328,320
28514,348,328,320
28520,348,328,320
28526,347,328,321
28532,346,328,321
28538,345,328,321
28544,345,328,321
28550,345,328,321
28556,346,327,320
28562,347,327,320
28568,347,326,320
28574,348,326,320
28580,349,325,320
28587,350,324,319
28593,350,324,319
28599,351,323,319
28605,351,323,319
28611,352,322,319
28617,352,322,319
28623,353,322,319
28630,353,322,319
28636,354,321,319
28642,354,321,319
28648,355,321,319
28654,355,320,319
28660,356,320,319
28666,356,319,320
28672,356,319,320
28678,356,319,320
28684,356,318,321
28690,356,318,321
28696,356,318,321
28702,356,318,321
28708,356,318,321
28715,355,319,322
28721,354,319,322
28727,353,320,322
28733,352,321,323
28739,351,321,323
28746,350,322,324
28752,350,321,324
28758,350,321,325
28764,349,320,326
28770,349,319,327
28776,349,318,328
28782,348,318,328
28788,348,318,328
28794,347,319,329
28800,346,319,329
28806,344,320,330
28812,343,321,331
28818,341,321,332
28826,340,323,334
28832,338,323,335
28838,336,324,336
28844,335,325,337
28850,333,325,338
28856,331,326,339
28862,330,326,340
28868,329,326,340
28874,328,327,341
28880,326,328,341
28886,324,329,342
28892,322,331,343
28898,320,332,344
28906,318,334,346
28912,315,335,347
28918,313,336,349
28924,310,337,350
28930,308,338,352
28936,305,339,353
28942,303,341,354
28948,301,341,354
28954,301,342,353
28960,300,343,353
28966,299,344,353
28972,298,345,353
28978,297,346,352
28986,297,348,353
28992,295,349,353
28998,293,351,354
29004,291,352,355
29010,289,354,355
29016,287,355,356
29022,285,357,356
29028,284,357,356
29034,284,358,355
29040,284,358,355
29046,284,359,354
29052,284,360,354
29058,284,360,353
29064,284,361,353
29070,284,361,353
29076,284,361,353
29082,283,362,354
29088,282,363,354
29094,281,364,354
29100,280,365,354
29106,279,366,354
29113,278,366,353
29119,280,365,352
29125,282,364,351
29131,284,363,350
29137,286,362,349
29143,288,361,348
29149,289,361,347
29155,289,361,347
29161,288,362,346
29167,288,362,346
29173,288,363,345
29179,287,364,345
29185,287,365,345
29193,286,367,344
29199,286,368,343
29205,286,369,341
29211,286,370,340
29217,286,371,339
29223,286,373,338
29229,286,374,337
29235,286,374,337
29241,287,373,336
29247,289,373,335
29253,291,372,334
29259,293,371,332
29265,295,371,331
29273,297,370,330
29279,298,370,329
29285,299,369,329
29291,300,369,328
29297,301,368,327
29303,302,367,326
29309,303,367,326
29315,304,367,325
29321,305,366,325
29327,306,366,324
29333,308,365,322
29339,310,365,321
29345,312,364,320
29352,314,364,319
29358,315,364,318
29364,316,364,316
29370,318,364,315
29376,319,364,313
29382,321,363,312
29388,322,363,310
29394,323,363,309
29401,324,362,309
29407,325,361,309
29413,326,359,309
29419,328,358,309
29425,329,356,309
29433,331,355,308
29440,333,353,308
29446,335,352,307
29452,338,351,306
29458,340,350,306
29464,342,349,305
29470,344,347,305
29476,344,347,305
29483,345,346,305
29489,346,345,305
29495,347,345,304
29501,347,344,304
29507,348,343,304
29513,350,342,303
29519,351,342,302
29526,352,342,301
29532,353,342,300
29538,355,342,299
29544,356,341,298
29550,356,341,298
29556,356,341,298
29562,357,340,299
29568,357,340,299
29574,357,339,300
29580,357,339,300
29586,357,338,301
29593,358,338,301
29599,358,338,301
29605,358,338,301
29611,358,338,301
29617,358,338,301
29623,358,338,300
29629,358,338,300
29635,358,338,300
29641,357,337,301
29647,356,337,302
29654,354,337,304
29660,353,336,306
29666,351,336,308
29672,350,336,309
29678,349,336,310
29684,349,336,310
29690,350,335,309
29696,351,335,309
29702,353,334,308
29708,354,334,307
29714,355,333,307
29720,355,334,306
29726,353,334,308
29732,351,334,309
29739,350,335,310
29745,348,335,312
29751,346,335,313
29757,346,335,314
29763,346,335,314
29769,345,336,315
29775,344,336,315
29782,342,337,316
29788,341,337,317
29794,340,338,317
29800,338,338,319
29806,338,338,319
29812,338,338,319
29818,337,338,320
29824,337,338,320
29830,337,338,320
29836,336,338,320
29842,336,338,320
29848,335,339,321
29854,335,339,321
29860,334,340,321
29867,333,340,322
29873,332,341,322
29879,331,341,322
29885,330,340,323
29891,330,340,323
29897,330,340,323
29903,329,340,324
29910,329,340,324
29916,329,340,324
29922,329,340,324
29928,330,339,325
29934,330,339,325
29940,330,338,326
29946,330,337,327
29952,330,337,327
29959,330,336,329
29965,330,335,330
29971,330,333,331
29977,330,332,332
29983,330,331,333
29989,330,330,335
29995,330,329,335
30001,330,329,335
30007,330,330,334
30013,330,330,334
30019,330,330,334
30025,330,331,334
30031,330,331,334
30038,330,331,334
30044,329,330,335
30050,329,330,335
30056,329,330,335
30062,329,329,336
30068,329,329,336
30074,329,329,336
30080,329,329,336
30087,328,328,337
30093,327,328,338
30099,326,328,339
30105,325,327,341
30111,324,327,342
30119,323,326,344
30125,322,325,345
30131,321,324,347
30137,320,323,349
30143,320,322,351
30149,319,320,353
